ranking,world_rank,university,presence_rank,impact_rank,openness_rank,excellence_rank
3547.0,26016.0,Rajasthan Pharmacy College,27204.0,25395.0,11400.0,6020.0
3548.0,26016.0,Oriental College of Law,24434.0,25866.0,11400.0,6020.0
3549.0,26016.0,District Institute of Education and Training Goa,27455.0,25194.0,11400.0,6020.0
3550.0,26026.0,PDM Polytechnic,26875.0,25551.0,11400.0,6020.0
3551.0,26033.0,Mugberia Gangadhar College,20682.0,26165.0,11400.0,6020.0
3552.0,26047.0,Bishop Cotton Women's Christian College,23590.0,25962.0,11400.0,6020.0
3553.0,26051.0,Presidency College of Education & Technology,27204.0,25447.0,11400.0,6020.0
3554.0,26051.0,Asannagar Madan Mohan Tarkalankar College,27648.0,25003.0,11400.0,6020.0
3555.0,26051.0,Deccan School of Planning and Architecture,28051.0,24619.0,11400.0,6020.0
3556.0,26062.0,Arulmigu Kalasalingam College of Pharmacy,26303.0,25712.0,11400.0,6020.0
3557.0,26077.0,Mount Zion College of Engineering,23299.0,26044.0,11400.0,6020.0
3558.0,26083.0,Talcher Autonomous College,24212.0,25956.0,11400.0,6020.0
3559.0,26083.0,G R Patil College,26875.0,25621.0,11400.0,6020.0
3560.0,26096.0,Annamacharya P G College of Computer Studies,26186.0,25773.0,11400.0,6020.0
3561.0,26103.0,Christ Institute of Technology (Dr S J S Paul Memorial College of Engineering & Technology),26223.0,25773.0,11400.0,6020.0
3562.0,26103.0,Amrutvahini Polytechnic Sangamner,25566.0,25858.0,11400.0,6020.0
3563.0,26103.0,Vidya Prasarak Mandal's Polytechnic,18662.0,26333.0,11400.0,6020.0
3564.0,26111.0,College of Dental Sciences and Research Center,25809.0,25851.0,11400.0,6020.0
3565.0,26111.0,BDS School of Law,26778.0,25680.0,11400.0,6020.0
3566.0,26128.0,De Paul College,24637.0,25966.0,11400.0,6020.0
3567.0,26137.0,Guru Nanak Dev Engineering College Bidar,21824.0,26203.0,11400.0,6020.0
3568.0,26137.0,"Rajasthan Aryan Arts, Shri Mithulalji Kacholiya Commerce & Shri Satyanarayanji Ramkrishnaji Rathi Science College",15214.0,26522.0,11400.0,6020.0
3569.0,26144.0,Kalra College of Education,26994.0,25663.0,11400.0,6020.0
3570.0,26144.0,Barapada School of Engineering & Technology,25940.0,25866.0,11400.0,6020.0
3571.0,26144.0,Mayurakshi Institute of Engineering & Technology,25940.0,25878.0,11400.0,6020.0
3572.0,26166.0,Holy Trinity College of Education,26495.0,25804.0,11400.0,6020.0
3573.0,26179.0,D Y Patil College of Agricultural Business Management,23448.0,26138.0,11400.0,6020.0
3574.0,26182.0,KIIT School of Computer Application,26566.0,25817.0,11400.0,6020.0
3575.0,26182.0,Government Aizawl West College,26166.0,25892.0,11400.0,6020.0
3576.0,26189.0,Jaya College of Engineering and Technology,25002.0,26030.0,11400.0,6020.0
3577.0,26196.0,Sri Swamy Vivekananda College of Education,27150.0,25635.0,11400.0,6020.0
3578.0,26204.0,Fatima College of Education,26638.0,25826.0,11400.0,6020.0
3579.0,26204.0,Seva Bharati College,24299.0,26116.0,11400.0,6020.0
3580.0,26204.0,Malwa Central College of Education for Women,25528.0,25991.0,11400.0,6020.0
3581.0,26224.0,Seshadripuram Independent PU College Seshadripuram,26246.0,25915.0,11400.0,6020.0
3582.0,26227.0,District Instituteof Education & Training Thadlaskein,26583.0,25866.0,11400.0,6020.0
3583.0,26227.0,Government Pharmacy College Bangalore,26186.0,25940.0,11400.0,6020.0
3584.0,26227.0,Jahangirabad Media Institute,26827.0,25826.0,11400.0,6020.0
3585.0,26227.0,Jhargram Raj College West Midnapore,22826.0,26235.0,11400.0,6020.0
3586.0,26235.0,Anwarul uloom College,21832.0,26312.0,11400.0,6020.0
3587.0,26247.0,Dr Ambedkar Global Law Institute,26875.0,25851.0,11400.0,6020.0
3588.0,26247.0,Bharath Polytechnic College,27204.0,25704.0,11400.0,6020.0
3589.0,26247.0,Sir Syed College Taliparamba,23650.0,26220.0,11400.0,6020.0
3590.0,26258.0,Jai Narain College of Technology Bhopal,25208.0,26114.0,11400.0,6020.0
3591.0,26258.0,(3) University of Hyderbad Bioinformatics Infrastructure Facility,12956.0,26724.0,11400.0,6020.0
3592.0,26266.0,KCES's College of Enginering & Technlogy Jalgaon,25773.0,26054.0,11400.0,6020.0
3593.0,26271.0,William Carey University Zoram Villa,26336.0,25962.0,11400.0,6020.0
3594.0,26271.0,Cluny Women's College,25696.0,26075.0,11400.0,6020.0
3595.0,26271.0,Career Point Technical Campus Rajsamand,26166.0,25991.0,11400.0,6020.0
3596.0,26280.0,Karnataka Theological College,25900.0,26055.0,11400.0,6020.0
3597.0,26280.0,Smt Shanti Devi College of Management & Technology,25940.0,26055.0,11400.0,6020.0
3598.0,26292.0,Krishna Chandra College,23064.0,26282.0,11400.0,6020.0
3599.0,26292.0,Kerala United Theological Seminary,24750.0,26171.0,11400.0,6020.0
3600.0,26299.0,Idhaya Collge for Women Sarungani,26097.0,26030.0,11400.0,6020.0
3601.0,26310.0,Vivekananda College Madhyamgram,18632.0,26531.0,11400.0,6020.0
3602.0,26310.0,Mahatma Gandhi National Institute of Research and Social Action,22937.0,26312.0,11400.0,6020.0
3603.0,26318.0,Gyanyagna College of Science & Management,26778.0,25915.0,11400.0,6020.0
3604.0,26323.0,GIET Engineering College,25773.0,26103.0,11400.0,6020.0
3605.0,26342.0,Mahatma Gandhi Government College,27705.0,25340.0,11400.0,6020.0
3606.0,26342.0,Bapu College Sadat Gazipur,27455.0,25599.0,11400.0,6020.0
3607.0,26342.0,Shree Chaitanya Mahavidyalaya,25002.0,26185.0,11400.0,6020.0
3608.0,26342.0,Crescent Campus,26994.0,25896.0,11400.0,6020.0
3609.0,26355.0,Kulti College,23376.0,26328.0,11400.0,6020.0
3610.0,26355.0,Shri Balaji Institute,26446.0,26055.0,11400.0,6020.0
3611.0,26361.0,Sri Ramakrishna Advanced Training Institute,27177.0,25839.0,11400.0,6020.0
3612.0,26361.0,Dharumapurm Gnanambikai Government Arts College,26741.0,25966.0,11400.0,6020.0
3613.0,26361.0,Purulia Polytechnic,25528.0,26171.0,11400.0,6020.0
3614.0,26361.0,Guru Nanak National College Nakodar,26566.0,26016.0,11400.0,6020.0
3615.0,26361.0,Institute of Advanced Management & Technology,27386.0,25693.0,11400.0,6020.0
3616.0,26372.0,Government Arts College Ooty,22688.0,26390.0,11400.0,6020.0
3617.0,26372.0,Salipur College,26583.0,26016.0,11400.0,6020.0
3618.0,26377.0,Birla College of Arts Science & Commerce Kalyan,21494.0,26457.0,11400.0,6020.0
3619.0,26377.0,Om Vindhyavasini Institute of Management,26201.0,26103.0,11400.0,6020.0
3620.0,26392.0,Amguri College,26638.0,26030.0,11400.0,6020.0
3621.0,26392.0,Hislop School of Biotechnology,26507.0,26078.0,11400.0,6020.0
3622.0,26402.0,Sree Narayana College of Technology Kollam,27204.0,25866.0,11400.0,6020.0
3623.0,26402.0,Ananda Chandra College,23437.0,26375.0,11400.0,6020.0
3624.0,26402.0,AES Academic Enterprise Solutions Amal Jyothi College of Engineering,27782.0,25306.0,11400.0,6020.0
3625.0,26419.0,Government Serchhip College,24722.0,26276.0,11400.0,6020.0
3626.0,26419.0,Sri Padmavati Mahila Visvavidyalayam Women's University,22923.0,26398.0,11400.0,6020.0
3627.0,26419.0,Dwarka Dass Memorial Sai Institute,27603.0,25541.0,11400.0,6020.0
3628.0,26428.0,G Singh Law College Allahabad,27782.0,25326.0,11400.0,6020.0
3629.0,26428.0,C V Raman Polytechnic Bhubaneswar,26778.0,26055.0,11400.0,6020.0
3630.0,26428.0,Sundarban College,24865.0,26282.0,11400.0,6020.0
3631.0,26439.0,Dr R N Gupta Technical Educational Society,27782.0,25340.0,11400.0,6020.0
3632.0,26439.0,Ananda Marga College,27495.0,25680.0,11400.0,6020.0
3633.0,26439.0,Bharata Mata School of Legal Studies,26827.0,26055.0,11400.0,6020.0
3634.0,26445.0,Co operative Institute of Information Technology Electronics and Communications,26709.0,26078.0,11400.0,6020.0
3635.0,26445.0,Government Arts College Thiruvannamalai,25869.0,26212.0,11400.0,6020.0
3636.0,26445.0,Dhanalakshmi Srinivasan College of Education for Women,27386.0,25764.0,11400.0,6020.0
3637.0,26445.0,Einstein Colleges,27386.0,25753.0,11400.0,6020.0
3638.0,26460.0,AVANTHI Educational Portal,24240.0,26364.0,11400.0,6020.0
3639.0,26460.0,Banipur Mahila College,13797.0,26859.0,11400.0,6020.0
3640.0,26460.0,Krishna Theja Pharmacy College,22388.0,26483.0,11400.0,6020.0
3641.0,26470.0,College of Applied Science Adoor,26601.0,26125.0,11400.0,6020.0
3642.0,26470.0,Central Training Institute Jabalpur,24064.0,26377.0,11400.0,6020.0
3643.0,26470.0,Silver Jubilee Government Degree College,25030.0,26308.0,11400.0,6020.0
3644.0,26478.0,Taki Government College,26687.0,26116.0,11400.0,6020.0
3645.0,26478.0,Lal Bahadur Shastri Girls College of Management,26982.0,26044.0,11400.0,6020.0
3646.0,26488.0,Krishna Adarsh College of Education,26507.0,26165.0,11400.0,6020.0
3647.0,26493.0,Savitri Girls' College,24952.0,26333.0,11400.0,6020.0
3648.0,26504.0,Gayatri Vidya Parishad College for Degree & P G Courses,23791.0,26434.0,11400.0,6020.0
3649.0,26504.0,St Peter's Pontifical Seminary,25371.0,26298.0,11400.0,6020.0
3650.0,26510.0,Jagadguru Shankaracharya College of Education,26660.0,26138.0,11400.0,6020.0
3651.0,26519.0,Balugaon College,5696.0,27132.0,11400.0,6020.0
3652.0,26519.0,Dr V S Krishna Government Degree & PG College Visakhapatnam,23448.0,26479.0,11400.0,6020.0
3653.0,26519.0,Mahendra Polytechnic College,27108.0,26030.0,11400.0,6020.0
3654.0,26527.0,Shree H K Parekh College of Management,27289.0,25966.0,11400.0,6020.0
3655.0,26534.0,Acropolis Institute of Research & Technology Bhopal,27537.0,25753.0,11400.0,6020.0
3656.0,26534.0,Digital Film School,26547.0,26196.0,11400.0,6020.0
3657.0,26534.0,Oxford College of Education & Teacher Training Institute Trichy,25133.0,26364.0,11400.0,6020.0
3658.0,26539.0,ACPE Akal College of Physical Education,21937.0,26562.0,11400.0,6020.0
3659.0,26546.0,Lord Venkateshwaraa Engineering College,6187.0,27132.0,11400.0,6020.0
3660.0,26557.0,UGC Academic Staff College,26149.0,26276.0,11400.0,6020.0
3661.0,26557.0,Kendriya Vidyalaya Barpeta,25460.0,26364.0,11400.0,6020.0
3662.0,26557.0,Jowai Polytechnic,26017.0,26308.0,11400.0,6020.0
3663.0,26563.0,Government Degree College Pulwama,26660.0,26220.0,11400.0,6020.0
3664.0,26563.0,Prof Sayed Nurul Hasan College,26519.0,26235.0,11400.0,6020.0
3665.0,26563.0,Janapada University Karnataka Folklore University,23650.0,26497.0,11400.0,6020.0
3666.0,26578.0,Queen Mary's Technical Institute,26532.0,26248.0,11400.0,6020.0
3667.0,26578.0,R V S Institute of Teacher Training,27004.0,26138.0,11400.0,6020.0
3668.0,26582.0,Nazareth Margoschis College Pillaiyanmanai,25002.0,26434.0,11400.0,6020.0
3669.0,26585.0,Pritilata Waddedar College,25234.0,26421.0,11400.0,6020.0
3670.0,26591.0,Anchor Aviation & Marine Academy,6723.0,27158.0,11400.0,6020.0
3671.0,26591.0,Vivekananda College of Law Aligarh,27567.0,25804.0,11400.0,6020.0
3672.0,26591.0,Gowtham Degree College,27062.0,26138.0,11400.0,6020.0
3673.0,26599.0,Sana College of Pharmacy,27252.0,26103.0,11400.0,6020.0
3674.0,26602.0,Dr B C Roy Polytechnic,26778.0,26248.0,11400.0,6020.0
3675.0,26602.0,International Institute of Rehabilitation Sciences and Research,26778.0,26248.0,11400.0,6020.0
3676.0,26610.0,Kumararani Menna Muthiah College of Arts & Science,19653.0,26756.0,11400.0,6020.0
3677.0,26610.0,P N DAS College,22884.0,26604.0,11400.0,6020.0
3678.0,26624.0,Ghanashyama Hemalata Institute of Technology and Management,26085.0,26377.0,11400.0,6020.0
3679.0,26633.0,Birpara College,24212.0,26536.0,11400.0,6020.0
3680.0,26640.0,Rammohan College,20983.0,26724.0,11400.0,6020.0
3681.0,26643.0,Santosh University,23502.0,26602.0,11400.0,6020.0
3682.0,26643.0,Seth Gyaniram Bansidhar Podar College,25460.0,26479.0,11400.0,6020.0
3683.0,26643.0,Vidya Bharati Mahavidyalaya Amravati,24364.0,26541.0,11400.0,6020.0
3684.0,26649.0,ACN College of Polytechnic,27366.0,26078.0,11400.0,6020.0
3685.0,26649.0,Bhaktavatsalam Vidyashram,27084.0,26220.0,11400.0,6020.0
3686.0,26659.0,Career Point Universe,27782.0,25635.0,11400.0,6020.0
3687.0,26666.0,Calcutta Institute of Engineering and Management,20727.0,26782.0,11400.0,6020.0
3688.0,26666.0,Chevalier T Thomas Elizabeth College for Women,15051.0,26995.0,11400.0,6020.0
3689.0,26683.0,Azad Institute of Aeronautics & Engineering,26935.0,26312.0,11400.0,6020.0
3690.0,26683.0,J J College of Education,27378.0,26091.0,11400.0,6020.0
3691.0,26692.0,Kirti M Doongursee College,20894.0,26800.0,11400.0,6020.0
3692.0,26692.0,MBL Media School,24329.0,26581.0,11400.0,6020.0
3693.0,26692.0,Narasinha Dutt College,26948.0,26326.0,11400.0,6020.0
3694.0,26704.0,Bharati Vidyapeeth's College of Pharmacy,24569.0,26581.0,11400.0,6020.0
3695.0,26704.0,Vidya Prabodhini College of Commerce Education Computer & Management Parvari,20580.0,26832.0,11400.0,6020.0
3696.0,26710.0,Tipu Sultan Unani Medical College,27062.0,26276.0,11400.0,6020.0
3697.0,26715.0,Soorya Institute of Management Studies,26709.0,26377.0,11400.0,6020.0
3698.0,26721.0,CPA College of Arts & Science,22815.0,26697.0,11400.0,6020.0
3699.0,26725.0,Gayatri Degree College,27378.0,26138.0,11400.0,6020.0
3700.0,26729.0,Central Polytechnic College,22864.0,26724.0,11400.0,6020.0
3701.0,26735.0,Seshadripuram Composite PU College Yelahanka,25661.0,26541.0,11400.0,6020.0
3702.0,26741.0,Chikkaiah Naicker College,27782.0,25773.0,11400.0,6020.0
3703.0,26741.0,Deen Dayal PG College,27039.0,26333.0,11400.0,6020.0
3704.0,26756.0,Sonada Degree College,21811.0,26832.0,11400.0,6020.0
3705.0,26771.0,Dhanamanjuri College of Teacher Education Imphal,28051.0,25646.0,11400.0,6020.0
3706.0,26784.0,BM Colleges,27084.0,26377.0,11400.0,6020.0
3707.0,26790.0,Morning Star Regional Seminary and College,18317.0,27005.0,11400.0,6020.0
3708.0,26795.0,Jamia Nadwiyya Edavanna,27204.0,26364.0,11400.0,6020.0
3709.0,26795.0,C V Raman Institute of Technology,25002.0,26660.0,11400.0,6020.0
3710.0,26797.0,Babu Shivnath Agrawal College Mathura,27062.0,26421.0,11400.0,6020.0
3711.0,26797.0,East Calcutta Girl's College,25133.0,26660.0,11400.0,6020.0
3712.0,26804.0,Sri Siddhartha Institute of Business Management,26123.0,26581.0,11400.0,6020.0
3713.0,26812.0,Andhra Christian Theological College,27782.0,25896.0,11400.0,6020.0
3714.0,26814.0,Binayak Acharya College,25869.0,26613.0,11400.0,6020.0
3715.0,26814.0,Shankarlal Khandelwal Arts Science and Commerce College Akola,23311.0,26817.0,11400.0,6020.0
3716.0,26821.0,S S International University,26276.0,26581.0,11400.0,6020.0
3717.0,26821.0,C M S College of Education B Ed Course,27004.0,26468.0,11400.0,6020.0
3718.0,26832.0,Dev Samaj College of Education,25973.0,26628.0,11400.0,6020.0
3719.0,26832.0,Mary Matha Major Seminary,26519.0,26562.0,11400.0,6020.0
3720.0,26832.0,Mysore Medical College & Research Institute,24329.0,26756.0,11400.0,6020.0
3721.0,26843.0,Universal Engineering College Thrissur,25579.0,26673.0,11400.0,6020.0
3722.0,26849.0,MCM D A V College Kangra,26583.0,26562.0,11400.0,6020.0
3723.0,26859.0,Kingston College of Science,24906.0,26756.0,11400.0,6020.0
3724.0,26862.0,K L E Society's Polytechnic Baihongal,25900.0,26681.0,11400.0,6020.0
3725.0,26862.0,Bengal College of Polytechnic,26303.0,26628.0,11400.0,6020.0
3726.0,26862.0,Government T Romana College,21466.0,26968.0,11400.0,6020.0
3727.0,26874.0,Mahadevananda College,28051.0,25850.0,11400.0,6020.0
3728.0,26882.0,Narsinhbhai Institute of Computer Studies and Management (formerly S V Institute of Computer Studies),26495.0,26628.0,11400.0,6020.0
3729.0,26888.0,Basaveshwara College,26547.0,26613.0,11400.0,6020.0
3730.0,26888.0,Panchayat College Bargarh,27705.0,26103.0,11400.0,6020.0
3731.0,26893.0,Adarsha College of Education,25199.0,26800.0,11400.0,6020.0
3732.0,26897.0,Mar Baselios Institute of Technology,27782.0,26030.0,11400.0,6020.0
3733.0,26897.0,Sri Annamalai Polytechnic College Villupuram,27314.0,26457.0,11400.0,6020.0
3734.0,26907.0,Jhanji Hemnath Sarma College,25628.0,26756.0,11400.0,6020.0
3735.0,26912.0,A S College Deoghar,26709.0,26628.0,11400.0,6020.0
3736.0,26925.0,Government Arts College Chidambaram,24675.0,26871.0,11400.0,6020.0
3737.0,26925.0,S B College of Education Vikasnagar Dehradun,26935.0,26612.0,11400.0,6020.0
3738.0,26929.0,Jupiter Science College,26583.0,26681.0,11400.0,6020.0
3739.0,26937.0,The Jei Mathaajee College of Engineering,28051.0,25940.0,11400.0,6020.0
3740.0,26937.0,Mahatma Basweshwar College Latur,26246.0,26741.0,11400.0,6020.0
3741.0,26942.0,Leopard Hill Global Learning,25809.0,26800.0,11400.0,6020.0
3742.0,26944.0,Nava Chaitanya Degree and PG College,27410.0,26434.0,11400.0,6020.0
3743.0,26945.0,ABS Academy Durgapur,25997.0,26800.0,11400.0,6020.0
3744.0,26953.0,Institute of Advanced Studies Kolkata,26970.0,26657.0,11400.0,6020.0
3745.0,26953.0,Calcutta Girls B T College,25809.0,26832.0,11400.0,6020.0
3746.0,26962.0,Purushottam School of Engineering and Technology Rourkela,27410.0,26457.0,11400.0,6020.0
3747.0,26962.0,Sri Krishnadevaraya University Online,27204.0,26581.0,11400.0,6020.0
3748.0,26979.0,Debraj Roy College,25002.0,26917.0,11400.0,6020.0
3749.0,26987.0,Aastha Institute of Management and Technology Distance Education,20020.0,27132.0,11400.0,6020.0
3750.0,26987.0,SIES Institute of Comprehensive Education,25320.0,26903.0,11400.0,6020.0
3751.0,26992.0,KIIT Science College,27062.0,26658.0,11400.0,6020.0
3752.0,27005.0,Maharani Kasiswari College,27782.0,26218.0,11400.0,6020.0
3753.0,27012.0,Sister Nibedita Government General Degree College for Girls,20994.0,27121.0,11400.0,6020.0
3754.0,27023.0,Koustuv Institute of Science,21937.0,27105.0,11400.0,6020.0
3755.0,27030.0,VET College of Education,27108.0,26697.0,11400.0,6020.0
3756.0,27039.0,Patna University Department of Applied Economics & Commerce,26186.0,26903.0,11400.0,6020.0
3757.0,27039.0,Human Resource Development Centre Gauhati University,22033.0,27121.0,11400.0,6020.0
3758.0,27048.0,Rabin Mukherjee College,27410.0,26575.0,11400.0,6020.0
3759.0,27057.0,Dr R K B Law College,22342.0,27132.0,11400.0,6020.0
3760.0,27057.0,Saltora Netaji Centenary College,27108.0,26782.0,11400.0,6020.0
3761.0,27061.0,Assam Engineering Institute Guwahati,23590.0,27089.0,11400.0,6020.0
3762.0,27067.0,Dhanalakshmi Srinivasan Teacher Training Institute,27366.0,26660.0,11400.0,6020.0
3763.0,27073.0,IES College of Technology,26621.0,26903.0,11400.0,6020.0
3764.0,27073.0,Ipcowala Santaram Collage of Fineart,27039.0,26817.0,11400.0,6020.0
3765.0,27073.0,Khalsa University Amritsar,25847.0,26977.0,11400.0,6020.0
3766.0,27078.0,Aryabhatta Degree College,27410.0,26628.0,11400.0,6020.0
3767.0,27084.0,Government General Degree College Mangalkote,26382.0,26956.0,11400.0,6020.0
3768.0,27087.0,Kalna Government General Degree College,22730.0,27158.0,11400.0,6020.0
3769.0,27095.0,Narajole Raj College,27782.0,26390.0,11400.0,6020.0
3770.0,27101.0,Arignar Anna Government Arts and Science College Karaikal,27495.0,26649.0,11400.0,6020.0
3771.0,27108.0,CSI Dental College Madurai,25940.0,27030.0,11400.0,6020.0
3772.0,27110.0,RVS Horticulture College,26495.0,26977.0,11400.0,6020.0
3773.0,27110.0,Bijanbari College,27127.0,26859.0,11400.0,6020.0
3774.0,27110.0,University Institute,27648.0,26541.0,11400.0,6020.0
3775.0,27123.0,Government Degree College Ganderbal,27366.0,26756.0,11400.0,6020.0
3776.0,27135.0,CVM College of Fine Arts,26827.0,26968.0,11400.0,6020.0
3777.0,27140.0,City Public Mahila Degree College,25234.0,27093.0,11400.0,6020.0
3778.0,27149.0,Balaji Degree College Vijayawada,27603.0,26628.0,11400.0,6020.0
3779.0,27149.0,Sana Polytechnic College,26948.0,26968.0,11400.0,6020.0
3780.0,27149.0,Lakhimpur Commerce College,24722.0,27132.0,11400.0,6020.0
3781.0,27153.0,Centre for Academic Leadership and Education Management Aligarh Muslim University,21868.0,27263.0,11400.0,6020.0
3782.0,27157.0,Anjuman Degree College & P G Centre Bhatkal,28051.0,26364.0,11400.0,6020.0
3783.0,27157.0,Institute of Science Mumbai,25352.0,28170.0,6373.0,4895.0
3784.0,27168.0,CDL Government Polytechnic Nathusari Chopta,21186.0,27322.0,11400.0,6020.0
3785.0,27168.0,Neelagiri Degree & PG College,27378.0,26817.0,11400.0,6020.0
3786.0,27174.0,Hans College,27084.0,26939.0,11400.0,6020.0
3787.0,27192.0,Muragachha Government College,27366.0,26871.0,11400.0,6020.0
3788.0,27192.0,Vishwa Bharti College of Education,23698.0,27227.0,11400.0,6020.0
3789.0,27200.0,Rahmans College of Education Jangoan,26532.0,27063.0,11400.0,6020.0
